id,outage,outage_label,snapshot,snapshot_label,lastUpdateTime,currentEtor,autoEtor,estCustAffected,hazardFlag,latitude,longitude,regionName,regionName_label,cause,cause_label,crewCurrentStatus,crewCurrentStatus_label
1569917417:633477,633477,633477,8,2019-10-01 01:10:17-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569917417:633478,633478,633478,8,2019-10-01 01:10:17-07:00,1569914278,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569917417:633479,633479,633479,8,2019-10-01 01:10:17-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569917417:633480,633480,633480,8,2019-10-01 01:10:17-07:00,1569914195,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569917417:633481,633481,633481,8,2019-10-01 01:10:17-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569917417:633483,633483,633483,8,2019-10-01 01:10:17-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569917417:633484,633484,633484,8,2019-10-01 01:10:17-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569917417:633485,633485,633485,8,2019-10-01 01:10:17-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569917417:633488,633488,633488,8,2019-10-01 01:10:17-07:00,1569914766,1569924900,1569924900,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569917417:633504,633504,633504,8,2019-10-01 01:10:17-07:00,1569916757,1569943800,,5,0,37.25996,-120.43418,13,Merced,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569917417:633505,633505,633505,8,2019-10-01 01:10:17-07:00,1569916057,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569917417:633508,633508,633508,8,2019-10-01 01:10:17-07:00,1569916776,1569928500,1569928500,4,0,37.77156,-121.42335,38,Tracy,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569917417:633509,633509,633509,8,2019-10-01 01:10:17-07:00,1569916778,1569928500,1569928500,11,0,37.95498,-122.11657,37,Martinez,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569917417:633510,633510,633510,8,2019-10-01 01:10:17-07:00,1569916821,1569927600,1569927600,21,0,37.95855,-122.11232,37,Martinez,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569918012:629455,629455,629455,9,2019-10-01 01:20:12-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:629544,629544,629544,9,2019-10-01 01:20:12-07:00,1569904245,1569924000,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:629993,629993,629993,9,2019-10-01 01:20:12-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918012:630055,630055,630055,9,2019-10-01 01:20:12-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918012:630855,630855,630855,9,2019-10-01 01:20:12-07:00,1569898234,1569888000,,4,0,37.73454,-122.13937,16,Oakland,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918012:631014,631014,631014,9,2019-10-01 01:20:12-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569918012:631133,631133,631133,9,2019-10-01 01:20:12-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569918012:631354,631354,631354,9,2019-10-01 01:20:12-07:00,1569906909,1569927600,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569918012:631639,631639,631639,9,2019-10-01 01:20:12-07:00,1569882840,1569931200,,7,1,35.35389,-118.95864,2,Bakersfield,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:631794,631794,631794,9,2019-10-01 01:20:12-07:00,1569908932,1569943800,,1,0,36.37987,-119.92783,22,Riverdale,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:632153,632153,632153,9,2019-10-01 01:20:12-07:00,1569911471,1569920400,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569918012:632414,632414,632414,9,2019-10-01 01:20:12-07:00,1569906053,1569920400,,1,0,38.31483,-122.33439,15,Napa,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569918012:632474,632474,632474,9,2019-10-01 01:20:12-07:00,1569915321,1569945600,,1,0,36.29815,-119.76184,11,Lemoore,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:632633,632633,632633,9,2019-10-01 01:20:12-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569918012:632634,632634,632634,9,2019-10-01 01:20:12-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:633157,633157,633157,9,2019-10-01 01:20:12-07:00,1569901221,1569924000,,3,0,36.61393,-121.56663,23,Salinas,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:633373,633373,633373,9,2019-10-01 01:20:12-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569918012:633394,633394,633394,9,2019-10-01 01:20:12-07:00,1569909577,1569920400,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569918012:633433,633433,633433,9,2019-10-01 01:20:12-07:00,1569915690,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569918012:633435,633435,633435,9,2019-10-01 01:20:12-07:00,1569907248,1569924000,,13,0,36.81337,-120.25931,8,Firebaugh,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:633444,633444,633444,9,2019-10-01 01:20:12-07:00,1569908466,1569931200,,5,0,37.04293,-122.09002,7,Felton,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:633451,633451,633451,9,2019-10-01 01:20:12-07:00,1569899819,1569927600,,33,0,37.66234,-121.69662,12,Livermore,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918012:633458,633458,633458,9,2019-10-01 01:20:12-07:00,1569900965,1569924000,,5,0,40.78042,-124.18235,6,Eureka,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:633460,633460,633460,9,2019-10-01 01:20:12-07:00,1569913585,1569931200,,1,0,38.69685,-120.77764,19,Placerville,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918012:633463,633463,633463,9,2019-10-01 01:20:12-07:00,1569904577,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918012:633467,633467,633467,9,2019-10-01 01:20:12-07:00,1569905941,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918012:633470,633470,633470,9,2019-10-01 01:20:12-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569918012:633477,633477,633477,9,2019-10-01 01:20:12-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569918012:633478,633478,633478,9,2019-10-01 01:20:12-07:00,1569914278,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569918012:633479,633479,633479,9,2019-10-01 01:20:12-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569918012:633480,633480,633480,9,2019-10-01 01:20:12-07:00,1569914195,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569918012:633481,633481,633481,9,2019-10-01 01:20:12-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918012:633483,633483,633483,9,2019-10-01 01:20:12-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569918012:633484,633484,633484,9,2019-10-01 01:20:12-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569918012:633485,633485,633485,9,2019-10-01 01:20:12-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918012:633488,633488,633488,9,2019-10-01 01:20:12-07:00,1569914766,1569924900,1569924900,27,1,35.99202,-119.57146,10,Kettleman City,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569918012:633504,633504,633504,9,2019-10-01 01:20:12-07:00,1569916948,1569943800,,5,0,37.25996,-120.43418,13,Merced,6,PG&E is investigating the cause of your outage.,4,PG&E is assessing the cause at the outage location.
1569918012:633505,633505,633505,9,2019-10-01 01:20:12-07:00,1569916057,1569929400,1569929400,1,0,37.66473,-121.92102,36,Pleasanton,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569918012:633508,633508,633508,9,2019-10-01 01:20:12-07:00,1569917468,1569928500,1569928500,4,1,37.77156,-121.42335,38,Tracy,1,Unknown - PG&E will be assessing the cause.,5,PG&E assessment crew is en route to the outage.
1569918645:629455,629455,629455,10,2019-10-01 01:30:45-07:00,1569871755,1569992400,,1,0,40.55785,-124.14553,9,Fortuna,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918645:629544,629544,629544,10,2019-10-01 01:30:45-07:00,1569904245,1569924000,,31,0,37.25649,-121.94472,26,San Jose,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569918645:629993,629993,629993,10,2019-10-01 01:30:45-07:00,1569859544,1569888000,,1,0,38.50277,-122.71038,30,Santa Rosa,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569918645:630055,630055,630055,10,2019-10-01 01:30:45-07:00,1569857390,1570057200,,1,0,38.12243,-121.83043,21,Rio Vista,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
